date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:16:10	24/24	---M--	200	added ('OK')	text/plain	etag:%2218-53cf1518c31a6%22	http://www.techfest.org/robots.txt		(from )
13:16:10	90593/90593	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jan%202017%2007:43:14%20GMT	http://www.techfest.org/	E:/CLabs/Weh/www.techfest.org/index.html	(from )
13:16:10	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:14%20GMT	http://www.techfest.org/thumbnail1.jpg	E:/CLabs/Weh/www.techfest.org/thumbnail1.jpg	(from http://www.techfest.org/)
13:16:10	13873/13873	---M-Z	200	added ('OK')	text/css	etag:%223631-53cf62cad9686-gzip%22	http://www.techfest.org/css/main.css	E:/CLabs/Weh/www.techfest.org/css/main.css	(from http://www.techfest.org/)
13:16:11	3765/3765	---M-Z	200	added ('OK')	text/css	etag:%22eb5-53cf62cb09426-gzip%22	http://www.techfest.org/css/ticker-style.css	E:/CLabs/Weh/www.techfest.org/css/ticker-style.css	(from http://www.techfest.org/)
13:16:11	97163/97163	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/1.12.4/jquery.min.js	E:/CLabs/Weh/ajax.googleapis.com/ajax/libs/jquery/1.12.4/jquery.min.js	(from http://www.techfest.org/)
13:16:12	32434/32434	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jan%202017%2007:43:16%20GMT	http://www.techfest.org/initiatives	E:/CLabs/Weh/www.techfest.org/initiatives.html	(from http://www.techfest.org/)
13:16:14	10103/10103	---M--	200	added ('OK')	image/png	etag:%222777-53cf151c2a326%22	http://www.techfest.org/img/homelogo.png	E:/CLabs/Weh/www.techfest.org/img/homelogo.png	(from http://www.techfest.org/)
13:16:15	76705/76705	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jan%202017%2007:43:18%20GMT	http://www.techfest.org/ideate	E:/CLabs/Weh/www.techfest.org/ideate.html	(from http://www.techfest.org/)
13:16:15	11105/11105	---M--	200	added ('OK')	image/png	etag:%222b61-53cf151c92b06%22	http://www.techfest.org/img/initiativeslogo.png	E:/CLabs/Weh/www.techfest.org/img/initiativeslogo.png	(from http://www.techfest.org/)
13:16:16	79895/79895	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jan%202017%2007:43:20%20GMT	http://www.techfest.org/summit	E:/CLabs/Weh/www.techfest.org/summit.html	(from http://www.techfest.org/)
13:16:16	4049/4049	---M--	200	added ('OK')	image/png	etag:%22fd1-53cf151c235c6%22	http://www.techfest.org/img/ideatelogo.png	E:/CLabs/Weh/www.techfest.org/img/ideatelogo.png	(from http://www.techfest.org/)
13:16:17	191118/191118	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jan%202017%2007:43:21%20GMT	http://www.techfest.org/competitions	E:/CLabs/Weh/www.techfest.org/competitions.html	(from http://www.techfest.org/)
13:16:18	3988/3988	---M--	200	added ('OK')	image/png	etag:%22f94-53e8c37b529c6%22	http://www.techfest.org/img/summit_hb.png	E:/CLabs/Weh/www.techfest.org/img/summit_hb.png	(from http://www.techfest.org/)
13:16:18	41274/41274	---M--	200	added ('OK')	image/png	etag:%22a13a-543a63714b8a6%22	http://www.techfest.org/img/loading-sponsor.png	E:/CLabs/Weh/www.techfest.org/img/loading-sponsor.png	(from http://www.techfest.org/)
13:16:18	3165/3165	---M--	200	added ('OK')	image/png	etag:%22c5d-53cf151d19746%22	http://www.techfest.org/img/compilogo.png	E:/CLabs/Weh/www.techfest.org/img/compilogo.png	(from http://www.techfest.org/)
13:16:18	27805/27805	---MC-	200	added ('OK')	text/javascript	date:Wed,%2028%20Sep%202016%2020:19:01%20GMT	https://www.google-analytics.com/analytics.js	E:/CLabs/Weh/www.google-analytics.com/analytics.js	(from http://www.techfest.org/)
13:16:18	127286/127286	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jan%202017%2007:43:22%20GMT	http://www.techfest.org/workshops	E:/CLabs/Weh/www.techfest.org/workshops.html	(from http://www.techfest.org/)
13:16:19	54525/54525	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jan%202017%2007:43:24%20GMT	http://www.techfest.org/lectures	E:/CLabs/Weh/www.techfest.org/lectures.html	(from http://www.techfest.org/)
13:16:20	8233/8233	---M--	200	added ('OK')	image/png	etag:%222029-53cf151cc6726%22	http://www.techfest.org/img/workshopslogo.png	E:/CLabs/Weh/www.techfest.org/img/workshopslogo.png	(from http://www.techfest.org/)
13:16:20	2426/2426	---M--	200	added ('OK')	image/png	etag:%2297a-53cf151d7c166%22	http://www.techfest.org/img/lectureslogo.png	E:/CLabs/Weh/www.techfest.org/img/lectureslogo.png	(from http://www.techfest.org/)
13:16:20	25385/25385	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jan%202017%2007:43:24%20GMT	http://www.techfest.org/exhibitions	E:/CLabs/Weh/www.techfest.org/exhibitions.html	(from http://www.techfest.org/)
13:16:21	6245/6245	---M--	200	added ('OK')	image/png	etag:%221865-53cf151cbea26%22	http://www.techfest.org/img/exhilogo.png	E:/CLabs/Weh/www.techfest.org/img/exhilogo.png	(from http://www.techfest.org/)
13:16:22	23523/23523	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jan%202017%2007:43:26%20GMT	http://www.techfest.org/technoholix	E:/CLabs/Weh/www.techfest.org/technoholix.html	(from http://www.techfest.org/)
13:16:22	23703/23703	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jan%202017%2007:43:26%20GMT	http://www.techfest.org/ozone	E:/CLabs/Weh/www.techfest.org/ozone.html	(from http://www.techfest.org/)
13:16:23	3846/3846	---M--	200	added ('OK')	image/png	etag:%22f06-53cf151d77346%22	http://www.techfest.org/img/techxlogo.png	E:/CLabs/Weh/www.techfest.org/img/techxlogo.png	(from http://www.techfest.org/)
13:16:23	620/620	---M--	200	added ('OK')	image/png	etag:%2226c-53cf151d3e906%22	http://www.techfest.org/img/ozonelogo.png	E:/CLabs/Weh/www.techfest.org/img/ozonelogo.png	(from http://www.techfest.org/)
13:16:23	319/319	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Jan%202017%2007:43:27%20GMT	http://www.techfest.org/cured	E:/CLabs/Weh/www.techfest.org/cured	(from http://www.techfest.org/)
13:16:23	71811/71811	---M-Z	200	added ('OK')	text/html	etag:%2211883-54025ebed0e06-gzip%22	http://www.techfest.org/cured/	E:/CLabs/Weh/www.techfest.org/cured/index.html	(from http://www.techfest.org/)
13:16:24	326/326	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Jan%202017%2007:43:27%20GMT	http://www.techfest.org/savethesouls	E:/CLabs/Weh/www.techfest.org/savethesouls	(from http://www.techfest.org/)
13:16:24	23699/23699	---M-Z	200	added ('OK')	text/html	etag:%225c93-546b3582d3000-gzip%22	http://www.techfest.org/savethesouls/	E:/CLabs/Weh/www.techfest.org/savethesouls/index.html	(from http://www.techfest.org/)
13:16:24	322/322	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Jan%202017%2007:43:28%20GMT	http://www.techfest.org/iampower	E:/CLabs/Weh/www.techfest.org/iampower	(from http://www.techfest.org/)
13:16:25	104526/104526	---M-Z	200	added ('OK')	text/html	etag:%221984e-546b368ece840-gzip%22	http://www.techfest.org/iampower/	E:/CLabs/Weh/www.techfest.org/iampower/index.html	(from http://www.techfest.org/)
13:16:25	396/396	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:28%20GMT	http://www.techfest.org/tuav	E:/CLabs/Weh/www.techfest.org/tuav	(from http://www.techfest.org/)
13:16:25	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:29%20GMT	http://www.techfest.org/workshops#tuav	E:/CLabs/Weh/www.techfest.org/workshops#tuav	(from http://www.techfest.org/)
13:16:26	392/392	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:30%20GMT	http://www.techfest.org/hcp	E:/CLabs/Weh/www.techfest.org/hcp	(from http://www.techfest.org/)
13:16:26	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:30%20GMT	http://www.techfest.org/workshops#hcp	E:/CLabs/Weh/www.techfest.org/workshops#hcp	(from http://www.techfest.org/)
13:16:26	67708/67708	---M--	200	added ('OK')	image/png	etag:%221087c-53cf151d6c766%22	http://www.techfest.org/img/munlogo.png	E:/CLabs/Weh/www.techfest.org/img/munlogo.png	(from http://www.techfest.org/)
13:16:26	392/392	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:30%20GMT	http://www.techfest.org/dir	E:/CLabs/Weh/www.techfest.org/dir	(from http://www.techfest.org/)
13:16:26	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:30%20GMT	http://www.techfest.org/workshops#dir	E:/CLabs/Weh/www.techfest.org/workshops#dir	(from http://www.techfest.org/)
13:16:26	440/440	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:31%20GMT	http://www.techfest.org/embeddedsystems	E:/CLabs/Weh/www.techfest.org/embeddedsystems	(from http://www.techfest.org/)
13:16:27	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:31%20GMT	http://www.techfest.org/workshops#embeddedsystems	E:/CLabs/Weh/www.techfest.org/workshops#embeddedsystems	(from http://www.techfest.org/)
13:16:27	424/424	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:31%20GMT	http://www.techfest.org/fitnessband	E:/CLabs/Weh/www.techfest.org/fitnessband	(from http://www.techfest.org/)
13:16:27	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:31%20GMT	http://www.techfest.org/workshops#fitnessband	E:/CLabs/Weh/www.techfest.org/workshops#fitnessband	(from http://www.techfest.org/)
13:16:27	392/392	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:32%20GMT	http://www.techfest.org/aad	E:/CLabs/Weh/www.techfest.org/aad	(from http://www.techfest.org/)
13:16:28	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:32%20GMT	http://www.techfest.org/workshops#aad	E:/CLabs/Weh/www.techfest.org/workshops#aad	(from http://www.techfest.org/)
13:16:28	408/408	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:32%20GMT	http://www.techfest.org/webench	E:/CLabs/Weh/www.techfest.org/webench	(from http://www.techfest.org/)
13:16:28	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:32%20GMT	http://www.techfest.org/workshops#webench	E:/CLabs/Weh/www.techfest.org/workshops#webench	(from http://www.techfest.org/)
13:16:28	408/408	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:32%20GMT	http://www.techfest.org/haptics	E:/CLabs/Weh/www.techfest.org/haptics	(from http://www.techfest.org/)
13:16:28	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:33%20GMT	http://www.techfest.org/workshops#haptics	E:/CLabs/Weh/www.techfest.org/workshops#haptics	(from http://www.techfest.org/)
13:16:29	420/420	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:33%20GMT	http://www.techfest.org/sixthsense	E:/CLabs/Weh/www.techfest.org/sixthsense	(from http://www.techfest.org/)
13:16:29	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:33%20GMT	http://www.techfest.org/workshops#sixthsense	E:/CLabs/Weh/www.techfest.org/workshops#sixthsense	(from http://www.techfest.org/)
13:16:29	432/432	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:33%20GMT	http://www.techfest.org/swarmrobotics	E:/CLabs/Weh/www.techfest.org/swarmrobotics	(from http://www.techfest.org/)
13:16:29	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:33%20GMT	http://www.techfest.org/workshops#swarmrobotics	E:/CLabs/Weh/www.techfest.org/workshops#swarmrobotics	(from http://www.techfest.org/)
13:16:29	400/400	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:34%20GMT	http://www.techfest.org/amiet	E:/CLabs/Weh/www.techfest.org/amiet	(from http://www.techfest.org/)
13:16:30	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:34%20GMT	http://www.techfest.org/workshops#amiet	E:/CLabs/Weh/www.techfest.org/workshops#amiet	(from http://www.techfest.org/)
13:16:30	392/392	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:34%20GMT	http://www.techfest.org/cmd	E:/CLabs/Weh/www.techfest.org/cmd	(from http://www.techfest.org/)
13:16:30	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:34%20GMT	http://www.techfest.org/workshops#cmd	E:/CLabs/Weh/www.techfest.org/workshops#cmd	(from http://www.techfest.org/)
13:16:30	416/416	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:35%20GMT	http://www.techfest.org/solarizer	E:/CLabs/Weh/www.techfest.org/solarizer	(from http://www.techfest.org/)
13:16:31	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:35%20GMT	http://www.techfest.org/workshops#solarizer	E:/CLabs/Weh/www.techfest.org/workshops#solarizer	(from http://www.techfest.org/)
13:16:31	408/408	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:35%20GMT	http://www.techfest.org/bigdata	E:/CLabs/Weh/www.techfest.org/bigdata	(from http://www.techfest.org/)
13:16:31	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:35%20GMT	http://www.techfest.org/workshops#bigdata	E:/CLabs/Weh/www.techfest.org/workshops#bigdata	(from http://www.techfest.org/)
13:16:31	436/436	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:35%20GMT	http://www.techfest.org/cyberforensics	E:/CLabs/Weh/www.techfest.org/cyberforensics	(from http://www.techfest.org/)
13:16:31	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:36%20GMT	http://www.techfest.org/workshops#cyberforensics	E:/CLabs/Weh/www.techfest.org/workshops#cyberforensics	(from http://www.techfest.org/)
13:16:32	436/436	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:36%20GMT	http://www.techfest.org/roboexpedition	E:/CLabs/Weh/www.techfest.org/roboexpedition	(from http://www.techfest.org/)
13:16:32	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:36%20GMT	http://www.techfest.org/workshops#roboexpedition	E:/CLabs/Weh/www.techfest.org/workshops#roboexpedition	(from http://www.techfest.org/)
13:16:32	392/392	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:36%20GMT	http://www.techfest.org/zeb	E:/CLabs/Weh/www.techfest.org/zeb	(from http://www.techfest.org/)
13:16:32	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:36%20GMT	http://www.techfest.org/workshops#zeb	E:/CLabs/Weh/www.techfest.org/workshops#zeb	(from http://www.techfest.org/)
13:16:32	392/392	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:37%20GMT	http://www.techfest.org/wmg	E:/CLabs/Weh/www.techfest.org/wmg	(from http://www.techfest.org/)
13:16:33	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:37%20GMT	http://www.techfest.org/workshops#wmg	E:/CLabs/Weh/www.techfest.org/workshops#wmg	(from http://www.techfest.org/)
13:16:33	380/380	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:37%20GMT	http://www.techfest.org/iot	E:/CLabs/Weh/www.techfest.org/iot	(from http://www.techfest.org/)
13:16:33	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:37%20GMT	http://www.techfest.org/ideate#iot	E:/CLabs/Weh/www.techfest.org/ideate#iot	(from http://www.techfest.org/)
13:16:33	396/396	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:38%20GMT	http://www.techfest.org/saksham	E:/CLabs/Weh/www.techfest.org/saksham	(from http://www.techfest.org/)
13:16:34	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:38%20GMT	http://www.techfest.org/ideate#saksham	E:/CLabs/Weh/www.techfest.org/ideate#saksham	(from http://www.techfest.org/)
13:16:34	408/408	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:38%20GMT	http://www.techfest.org/innovation	E:/CLabs/Weh/www.techfest.org/innovation	(from http://www.techfest.org/)
13:16:34	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:38%20GMT	http://www.techfest.org/ideate#innovation	E:/CLabs/Weh/www.techfest.org/ideate#innovation	(from http://www.techfest.org/)
13:16:34	428/428	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:38%20GMT	http://www.techfest.org/meshflare	E:/CLabs/Weh/www.techfest.org/meshflare	(from http://www.techfest.org/)
13:16:34	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:39%20GMT	http://www.techfest.org/competitions#meshflare	E:/CLabs/Weh/www.techfest.org/competitions#meshflare	(from http://www.techfest.org/)
13:16:35	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:39%20GMT	http://www.techfest.org/galactictrooper	E:/CLabs/Weh/www.techfest.org/galactictrooper	(from http://www.techfest.org/)
13:16:35	436/436	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:39%20GMT	http://www.techfest.org/quantumcode	E:/CLabs/Weh/www.techfest.org/quantumcode	(from http://www.techfest.org/)
13:16:35	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:39%20GMT	http://www.techfest.org/competitions#quantumcode	E:/CLabs/Weh/www.techfest.org/competitions#quantumcode	(from http://www.techfest.org/)
13:16:35	440/440	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:40%20GMT	http://www.techfest.org/uavchallenge	E:/CLabs/Weh/www.techfest.org/uavchallenge	(from http://www.techfest.org/)
13:16:36	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:40%20GMT	http://www.techfest.org/competitions#uavchallenge	E:/CLabs/Weh/www.techfest.org/competitions#uavchallenge	(from http://www.techfest.org/)
13:16:36	448/448	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:40%20GMT	http://www.techfest.org/spraychallenge	E:/CLabs/Weh/www.techfest.org/spraychallenge	(from http://www.techfest.org/)
13:16:36	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:40%20GMT	http://www.techfest.org/competitions#spraychallenge	E:/CLabs/Weh/www.techfest.org/competitions#spraychallenge	(from http://www.techfest.org/)
13:16:36	440/440	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:40%20GMT	http://www.techfest.org/fullthrottle	E:/CLabs/Weh/www.techfest.org/fullthrottle	(from http://www.techfest.org/)
13:16:36	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:41%20GMT	http://www.techfest.org/competitions#fullthrottle	E:/CLabs/Weh/www.techfest.org/competitions#fullthrottle	(from http://www.techfest.org/)
13:16:37	424/424	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:41%20GMT	http://www.techfest.org/submerge	E:/CLabs/Weh/www.techfest.org/submerge	(from http://www.techfest.org/)
13:16:37	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:41%20GMT	http://www.techfest.org/competitions#submerge	E:/CLabs/Weh/www.techfest.org/competitions#submerge	(from http://www.techfest.org/)
13:16:37	420/420	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:41%20GMT	http://www.techfest.org/skylark	E:/CLabs/Weh/www.techfest.org/skylark	(from http://www.techfest.org/)
13:16:37	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:41%20GMT	http://www.techfest.org/competitions#skylark	E:/CLabs/Weh/www.techfest.org/competitions#skylark	(from http://www.techfest.org/)
13:16:37	416/416	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:42%20GMT	http://www.techfest.org/boeing	E:/CLabs/Weh/www.techfest.org/boeing	(from http://www.techfest.org/)
13:16:38	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:42%20GMT	http://www.techfest.org/competitions#boeing	E:/CLabs/Weh/www.techfest.org/competitions#boeing	(from http://www.techfest.org/)
13:16:38	436/436	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:42%20GMT	http://www.techfest.org/resemblance	E:/CLabs/Weh/www.techfest.org/resemblance	(from http://www.techfest.org/)
13:16:38	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:42%20GMT	http://www.techfest.org/competitions#resemblance	E:/CLabs/Weh/www.techfest.org/competitions#resemblance	(from http://www.techfest.org/)
13:16:38	420/420	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:43%20GMT	http://www.techfest.org/generex	E:/CLabs/Weh/www.techfest.org/generex	(from http://www.techfest.org/)
13:16:39	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:43%20GMT	http://www.techfest.org/competitions#generex	E:/CLabs/Weh/www.techfest.org/competitions#generex	(from http://www.techfest.org/)
13:16:39	420/420	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:43%20GMT	http://www.techfest.org/energon	E:/CLabs/Weh/www.techfest.org/energon	(from http://www.techfest.org/)
13:16:39	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:43%20GMT	http://www.techfest.org/competitions#energon	E:/CLabs/Weh/www.techfest.org/competitions#energon	(from http://www.techfest.org/)
13:16:39	432/432	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:43%20GMT	http://www.techfest.org/skyscraper	E:/CLabs/Weh/www.techfest.org/skyscraper	(from http://www.techfest.org/)
13:16:39	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:44%20GMT	http://www.techfest.org/competitions#skyscraper	E:/CLabs/Weh/www.techfest.org/competitions#skyscraper	(from http://www.techfest.org/)
13:16:40	424/424	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:44%20GMT	http://www.techfest.org/colonize	E:/CLabs/Weh/www.techfest.org/colonize	(from http://www.techfest.org/)
13:16:40	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:44%20GMT	http://www.techfest.org/competitions#colonize	E:/CLabs/Weh/www.techfest.org/competitions#colonize	(from http://www.techfest.org/)
13:16:40	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:44%20GMT	http://www.techfest.org/icc	E:/CLabs/Weh/www.techfest.org/icc	(from http://www.techfest.org/)
13:16:40	404/404	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:44%20GMT	http://www.techfest.org/irc	E:/CLabs/Weh/www.techfest.org/irc	(from http://www.techfest.org/)
13:16:40	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:45%20GMT	http://www.techfest.org/competitions#irc	E:/CLabs/Weh/www.techfest.org/competitions#irc	(from http://www.techfest.org/)
13:16:41	424/424	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:45%20GMT	http://www.techfest.org/robowars	E:/CLabs/Weh/www.techfest.org/robowars	(from http://www.techfest.org/)
13:16:41	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:43:45%20GMT	http://www.techfest.org/competitions#robowars	E:/CLabs/Weh/www.techfest.org/competitions#robowars	(from http://www.techfest.org/)
13:16:41	50273/50273	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jan%202017%2007:43:45%20GMT	http://www.techfest.org/scc	E:/CLabs/Weh/www.techfest.org/scc.html	(from http://www.techfest.org/)
13:16:47	28302/28302	---M--	200	added ('OK')	image/png	etag:%226e8e-5433786b23826%22	http://www.techfest.org/img/logo-new.png	E:/CLabs/Weh/www.techfest.org/img/logo-new.png	(from http://www.techfest.org/)
13:16:51	81054/81054	---M--	200	added ('OK')	image/png	etag:%2213c9e-5433819490a40%22	http://www.techfest.org/img/center.png	E:/CLabs/Weh/www.techfest.org/img/center.png	(from http://www.techfest.org/)
13:16:51	57814/57814	---M--	200	added ('OK')	image/png	etag:%22e1d6-53cf151d56fa6%22	http://www.techfest.org/img/topufo.png	E:/CLabs/Weh/www.techfest.org/img/topufo.png	(from http://www.techfest.org/)
13:16:57	35925/35925	---M--	200	added ('OK')	image/png	etag:%228c55-53cf153739ee6%22	http://www.techfest.org/img/extras/comet.png	E:/CLabs/Weh/www.techfest.org/img/extras/comet.png	(from http://www.techfest.org/)
13:17:00	50457/50457	---M--	200	added ('OK')	image/png	etag:%22c519-53cf153756406%22	http://www.techfest.org/img/extras/warship.png	E:/CLabs/Weh/www.techfest.org/img/extras/warship.png	(from http://www.techfest.org/)
13:17:00	84162/84162	---M--	200	added ('OK')	image/png	etag:%22148c2-53cf153886f06%22	http://www.techfest.org/img/planets/1.png	E:/CLabs/Weh/www.techfest.org/img/planets/1.png	(from http://www.techfest.org/)
13:17:05	33554/33554	---M--	200	added ('OK')	image/png	etag:%228312-53cf15374a886%22	http://www.techfest.org/img/extras/astronaut.png	E:/CLabs/Weh/www.techfest.org/img/extras/astronaut.png	(from http://www.techfest.org/)
13:17:07	9030/9030	---M--	200	added ('OK')	image/gif	etag:%222346-53cf15373be26%22	http://www.techfest.org/img/extras/asteroid.gif	E:/CLabs/Weh/www.techfest.org/img/extras/asteroid.gif	(from http://www.techfest.org/)
13:17:20	140296/140296	---M--	200	added ('OK')	image/png	etag:%2222408-53cf1538438e6%22	http://www.techfest.org/img/planets/7.png	E:/CLabs/Weh/www.techfest.org/img/planets/7.png	(from http://www.techfest.org/)
13:17:20	123656/123656	---M--	200	added ('OK')	image/png	etag:%221e308-53cf15384a646%22	http://www.techfest.org/img/planets/8.png	E:/CLabs/Weh/www.techfest.org/img/planets/8.png	(from http://www.techfest.org/)
13:17:22	7342/7342	---M--	200	added ('OK')	image/png	etag:%221cae-53cf153741be6%22	http://www.techfest.org/img/extras/enterpreneur.png	E:/CLabs/Weh/www.techfest.org/img/extras/enterpreneur.png	(from http://www.techfest.org/)
13:17:29	136870/136870	---M--	200	added ('OK')	image/png	etag:%22216a6-53cf1538273c6%22	http://www.techfest.org/img/planets/4.png	E:/CLabs/Weh/www.techfest.org/img/planets/4.png	(from http://www.techfest.org/)
13:17:36	44262/44262	---M--	200	added ('OK')	image/png	etag:%22ace6-53cf15374d766%22	http://www.techfest.org/img/extras/satellite.png	E:/CLabs/Weh/www.techfest.org/img/extras/satellite.png	(from http://www.techfest.org/)
